Flight Code, Airline Name                           , Departure Time, Arrival Time, Duration, Stops, Price   , Departure City, Arrival City, Travel Class, Date of Travel
VJ-303     , VietJet Air                            , 09:55         , 21:00       , 35h 5m  ,     1,  3299940, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VJ-303     , VietJet Air                            , 09:55         , 21:10       , 35h 15m ,     1,  3299940, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VJ-303     , VietJet Air                            , 09:55         , 21:15       , 35h 20m ,     1,  3299940, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VJ-303     , VietJet Air                            , 09:55         , 23:10       , 37h 15m ,     1,  3299940, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VJ-303     , VietJet Air                            , 09:55         , 23:55       , 38h 0m  ,     1,  3299940, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VJ-303     , VietJet Air                            , 09:55         , 09:00       , 23h 5m  ,     1,  3445429, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VJ-303     , VietJet Air                            , 09:55         , 14:40       , 28h 45m ,     1,  3445429, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VJ-303     , VietJet Air                            , 09:55         , 14:50       , 28h 55m ,     1,  3445429, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VJ-303     , VietJet Air                            , 09:55         , 09:30       , 23h 35m ,     1,  3561977, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VJ-303     , VietJet Air                            , 09:55         , 16:50       , 30h 55m ,     1,  3561977, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1371    , Vietnam Airlines                       , 13:25         , 22:35       , 33h 10m ,     1,  4334772, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1371    , Vietnam Airlines                       , 13:25         , 23:05       , 33h 40m ,     1,  4338768, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 22:35       , 38h 45m ,     1,  4468903, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 23:05       , 39h 15m ,     1,  4472899, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 18:45       , 34h 55m ,     1,  4700671, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 19:05       , 35h 15m ,     1,  4909462, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 18:05       , 34h 15m ,     1,  4917454, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1371    , Vietnam Airlines                       , 13:25         , 21:05       , 31h 40m ,     1,  4996110, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1371    , Vietnam Airlines                       , 13:25         , 21:40       , 32h 15m ,     1,  5009732, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 21:05       , 37h 15m ,     1,  5130241, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 21:40       , 37h 50m ,     1,  5143863, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1371    , Vietnam Airlines                       , 13:25         , 20:05       , 30h 40m ,     1,  5254851, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 20:05       , 36h 15m ,     1,  5388982, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 17:05       , 33h 15m ,     1,  5631739, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 15:35       , 31h 45m ,     1,  5866654, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 14:05       , 30h 15m ,     1,  5922448, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 16:05       , 32h 15m ,     1,  6078617, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1371    , Vietnam Airlines                       , 13:25         , 21:25       , 8h 0m   ,     1,  7493087, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1371    , Vietnam Airlines                       , 13:25         , 23:15       , 9h 50m  ,     1,  7493087, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1371    , Vietnam Airlines                       , 13:25         , 00:30       , 11h 5m  ,     1,  7493087, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1371    , Vietnam Airlines                       , 13:25         , 01:05       , 11h 40m ,     1,  7493087, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 21:25       , 13h 35m ,     1,  7493087, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 23:15       , 15h 25m ,     1,  7493087, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 00:30       , 16h 40m ,     1,  7493087, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 01:05       , 17h 15m ,     1,  7493087, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1375    , Vietnam Airlines                       , 17:40         , 23:15       , 5h 35m  ,     1,  7622695, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1375    , Vietnam Airlines                       , 17:40         , 00:30       , 6h 50m  ,     1,  7786629, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1375    , Vietnam Airlines                       , 17:40         , 01:05       , 7h 25m  ,     1,  7786629, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1371    , Vietnam Airlines                       , 13:25         , 00:05       , 10h 40m ,     1,  8377535, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 00:05       , 16h 15m ,     1,  8377535, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1371    , Vietnam Airlines                       , 13:25         , 09:30       , 20h 5m  ,     1,  8377535, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1371    , Vietnam Airlines                       , 13:25         , 09:40       , 20h 15m ,     1,  8377535, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1375    , Vietnam Airlines                       , 17:40         , 18:45       , 25h 5m  ,     1,  8377535, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 09:30       , 25h 40m ,     1,  8377535, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 09:40       , 25h 50m ,     1,  8377535, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1375    , Vietnam Airlines                       , 17:40         , 19:35       , 25h 55m ,     1,  8377535, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1375    , Vietnam Airlines                       , 17:40         , 00:05       , 6h 25m  ,     1,  8671349, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1375    , Vietnam Airlines                       , 17:40         , 09:30       , 15h 50m ,     1,  8671349, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1375    , Vietnam Airlines                       , 17:40         , 09:40       , 16h 0m  ,     1,  8671349, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1371    , Vietnam Airlines                       , 13:25         , 09:05       , 19h 40m ,     1,  8964617, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1367    , Vietnam Airlines                       , 07:50         , 09:05       , 25h 15m ,     1,  8964617, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1375    , Vietnam Airlines                       , 17:40         , 09:05       , 15h 25m ,     1,  9258705, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1371    , Vietnam Airlines                       , 13:25         , 18:05       , 4h 40m  ,     1, 10763910, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1375    , Vietnam Airlines                       , 17:40         , 22:25       , 4h 45m  ,     1, 11027598, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1375    , Vietnam Airlines                       , 17:40         , 22:35       , 4h 55m  ,     1, 11618778, Phú Bài       , Hà Nội      , Phổ thông   , 16/11/2025
VN-1548    , Vietnam Airlines                       , 22:30         , 23:50       , 1h 20m  ,     0,  2631367, Phú Bài       , Hà Nội      , Thương gia  , 16/11/2025
VN-1540    , Vietnam Airlines                       , 07:50         , 09:10       , 1h 20m  ,     0,  2631367, Phú Bài       , Hà Nội      , Thương gia  , 16/11/2025
VN-1544    , Vietnam Airlines                       , 18:50         , 20:10       , 1h 20m  ,     0,  4630081, Phú Bài       , Hà Nội      , Thương gia  , 16/11/2025
VJ-311     , VietJet Air                            , 22:10         , 22:00       , 23h 50m ,     1,  2300198, Phú Bài       , Hải Phòng   , Phổ thông   , 13/11/2025
VJ-311     , VietJet Air                            , 22:10         , 22:55       , 24h 45m ,     1,  2340624, Phú Bài       , Hải Phòng   , Phổ thông   , 13/11/2025
VJ-311     , VietJet Air                            , 22:10         , 08:15       , 10h 5m  ,     1,  2524632, Phú Bài       , Hải Phòng   , Phổ thông   , 13/11/2025
VJ-311     , VietJet Air                            , 22:10         , 09:45       , 11h 35m ,     1,  2524632, Phú Bài       , Hải Phòng   , Phổ thông   , 13/11/2025
VJ-311     , VietJet Air                            , 22:10         , 10:55       , 12h 45m ,     1,  2524632, Phú Bài       , Hải Phòng   , Phổ thông   , 13/11/2025
VJ-311     , VietJet Air                            , 22:10         , 20:15       , 22h 5m  ,     1,  2524632, Phú Bài       , Hải Phòng   , Phổ thông   , 13/11/2025
VJ-307     , VietJet Air                            , 14:35         , 23:00       , 8h 25m  ,     1,  2712979, Phú Bài       , Hải Phòng   , Phổ thông   , 13/11/2025
VJ-311     , VietJet Air                            , 22:10         , 17:55       , 19h 45m ,     1,  2872949, Phú Bài       , Hải Phòng   , Phổ thông   , 13/11/2025
VJ-303     , VietJet Air                            , 09:55         , 23:00       , 13h 5m  ,     1,  3299940, Phú Bài       , Hải Phòng   , Phổ thông   , 13/11/2025
VJ-303     , VietJet Air                            , 09:55         , 17:55       , 8h 0m   ,     1,  3551717, Phú Bài       , Hải Phòng   , Phổ thông   , 13/11/2025
VJ-307     , "VietJet Air, Vietnam Airlines"        , 14:35         , 20:35       , 6h 0m   ,     1,  4622483, Phú Bài       , Hải Phòng   , Phổ thông   , 13/11/2025
VJ-307     , "VietJet Air, Vietnam Airlines"        , 14:35         , 22:30       , 7h 55m  ,     1,  4622483, Phú Bài       , Hải Phòng   , Phổ thông   , 13/11/2025
VJ-311     , VietJet Air                            , 22:10         , 22:00       , 23h 50m ,     1,  2300198, Phú Bài       , Hải Phòng   , Phổ thông   , 14/11/2025
VJ-311     , VietJet Air                            , 22:10         , 22:55       , 24h 45m ,     1,  2340624, Phú Bài       , Hải Phòng   , Phổ thông   , 14/11/2025
VJ-311     , VietJet Air                            , 22:10         , 08:15       , 10h 5m  ,     1,  2524632, Phú Bài       , Hải Phòng   , Phổ thông   , 14/11/2025
VJ-311     , VietJet Air                            , 22:10         , 09:45       , 11h 35m ,     1,  2524632, Phú Bài       , Hải Phòng   , Phổ thông   , 14/11/2025
VJ-311     , VietJet Air                            , 22:10         , 10:55       , 12h 45m ,     1,  2524632, Phú Bài       , Hải Phòng   , Phổ thông   , 14/11/2025
VJ-311     , VietJet Air                            , 22:10         , 20:15       , 22h 5m  ,     1,  2524632, Phú Bài       , Hải Phòng   , Phổ thông   , 14/11/2025
VJ-307     , VietJet Air                            , 14:35         , 23:00       , 8h 25m  ,     1,  2712979, Phú Bài       , Hải Phòng   , Phổ thông   , 14/11/2025
VJ-311     , VietJet Air                            , 22:10         , 17:55       , 19h 45m ,     1,  2872949, Phú Bài       , Hải Phòng   , Phổ thông   , 14/11/2025
VJ-303     , VietJet Air                            , 09:55         , 23:00       , 13h 5m  ,     1,  3299940, Phú Bài       , Hải Phòng   , Phổ thông   , 14/11/2025
VJ-303     , VietJet Air                            , 09:55         , 17:55       , 8h 0m   ,     1,  3551717, Phú Bài       , Hải Phòng   , Phổ thông   , 14/11/2025
VJ-307     , "VietJet Air, Vietnam Airlines"        , 14:35         , 20:35       , 6h 0m   ,     1,  4622483, Phú Bài       , Hải Phòng   , Phổ thông   , 14/11/2025
VJ-307     , "VietJet Air, Vietnam Airlines"        , 14:35         , 22:30       , 7h 55m  ,     1,  4622483, Phú Bài       , Hải Phòng   , Phổ thông   , 14/11/2025
